|	To	|	Weight	|	Path
|	27105	|	inf	|	[No path exists]
|	27106	|	inf	|	[No path exists]
|	27107	|	inf	|	[No path exists]
|	27108	|	inf	|	[No path exists]
|	27109	|	inf	|	[No path exists]
|	27110	|	inf	|	[No path exists]
|	27111	|	inf	|	[No path exists]
|	27112	|	inf	|	[No path exists]
|	27113	|	inf	|	[No path exists]
|	27114	|	inf	|	[No path exists]
|	27115	|	inf	|	[No path exists]
|	27116	|	inf	|	[No path exists]
|	27117	|	inf	|	[No path exists]
|	27118	|	inf	|	[No path exists]
|	27119	|	inf	|	[No path exists]
|	27120	|	inf	|	[No path exists]
|	27121	|	inf	|	[No path exists]
|	27122	|	inf	|	[No path exists]
|	27123	|	inf	|	[No path exists]
|	27124	|	inf	|	[No path exists]
|	27125	|	inf	|	[No path exists]
|	27126	|	inf	|	[No path exists]
|	27127	|	inf	|	[No path exists]
|	27128	|	inf	|	[No path exists]
|	27129	|	inf	|	[No path exists]
|	27130	|	inf	|	[No path exists]
|	27131	|	inf	|	[No path exists]
|	27132	|	inf	|	[No path exists]
|	27133	|	inf	|	[No path exists]
|	27134	|	inf	|	[No path exists]
|	27135	|	inf	|	[No path exists]
|	27136	|	inf	|	[No path exists]
|	27137	|	inf	|	[No path exists]
|	27138	|	inf	|	[No path exists]
|	27139	|	inf	|	[No path exists]
|	27140	|	inf	|	[No path exists]
|	27141	|	inf	|	[No path exists]
|	27142	|	inf	|	[No path exists]
|	27143	|	inf	|	[No path exists]
|	27144	|	inf	|	[No path exists]
|	27145	|	inf	|	[No path exists]
|	27146	|	inf	|	[No path exists]
|	27147	|	inf	|	[No path exists]
|	27148	|	inf	|	[No path exists]
|	27149	|	inf	|	[No path exists]
|	27150	|	inf	|	[No path exists]
|	27151	|	inf	|	[No path exists]
|	27152	|	inf	|	[No path exists]
|	27153	|	inf	|	[No path exists]
|	27154	|	inf	|	[No path exists]
|	27155	|	inf	|	[No path exists]
|	27156	|	inf	|	[No path exists]
|	27157	|	inf	|	[No path exists]
|	27158	|	inf	|	[No path exists]
|	27159	|	inf	|	[No path exists]
|	27160	|	inf	|	[No path exists]
|	27161	|	inf	|	[No path exists]
|	27162	|	inf	|	[No path exists]
|	27163	|	inf	|	[No path exists]
|	27164	|	inf	|	[No path exists]
|	27165	|	inf	|	[No path exists]
|	27166	|	inf	|	[No path exists]
|	27167	|	inf	|	[No path exists]
|	27168	|	inf	|	[No path exists]
|	27169	|	inf	|	[No path exists]
|	27170	|	inf	|	[No path exists]
|	27171	|	inf	|	[No path exists]
|	27172	|	inf	|	[No path exists]
|	27173	|	inf	|	[No path exists]
|	27174	|	inf	|	[No path exists]
|	27175	|	inf	|	[No path exists]
|	27176	|	inf	|	[No path exists]
|	27177	|	inf	|	[No path exists]
|	27178	|	inf	|	[No path exists]
|	27179	|	inf	|	[No path exists]
|	27180	|	inf	|	[No path exists]
|	27181	|	inf	|	[No path exists]
|	27182	|	inf	|	[No path exists]
|	27183	|	inf	|	[No path exists]
|	27184	|	inf	|	[No path exists]
|	27185	|	inf	|	[No path exists]
|	27186	|	inf	|	[No path exists]
|	27187	|	inf	|	[No path exists]
|	27188	|	inf	|	[No path exists]
|	27189	|	inf	|	[No path exists]
|	27190	|	inf	|	[No path exists]
|	27191	|	inf	|	[No path exists]
|	27192	|	inf	|	[No path exists]
|	27193	|	inf	|	[No path exists]
|	27194	|	inf	|	[No path exists]
|	27195	|	inf	|	[No path exists]
|	27196	|	inf	|	[No path exists]
|	27197	|	inf	|	[No path exists]
|	27198	|	inf	|	[No path exists]
|	27199	|	inf	|	[No path exists]
|	27200	|	inf	|	[No path exists]
|	27201	|	inf	|	[No path exists]
|	27202	|	inf	|	[No path exists]
|	27203	|	inf	|	[No path exists]
|	27204	|	inf	|	[No path exists]
|	27205	|	inf	|	[No path exists]
|	27206	|	inf	|	[No path exists]
|	27207	|	inf	|	[No path exists]
|	27208	|	inf	|	[No path exists]
|	27209	|	inf	|	[No path exists]
|	27210	|	inf	|	[No path exists]
|	27211	|	inf	|	[No path exists]
|	27212	|	inf	|	[No path exists]
|	27213	|	inf	|	[No path exists]
|	27214	|	inf	|	[No path exists]
|	27215	|	inf	|	[No path exists]
|	27216	|	inf	|	[No path exists]
|	27217	|	inf	|	[No path exists]
|	27218	|	inf	|	[No path exists]
|	27219	|	inf	|	[No path exists]
|	27220	|	inf	|	[No path exists]
|	27221	|	inf	|	[No path exists]
|	27222	|	inf	|	[No path exists]
|	27223	|	inf	|	[No path exists]
|	27224	|	inf	|	[No path exists]
|	27225	|	inf	|	[No path exists]
|	27226	|	inf	|	[No path exists]
|	27227	|	inf	|	[No path exists]
|	27228	|	inf	|	[No path exists]
|	27229	|	inf	|	[No path exists]
|	27230	|	inf	|	[No path exists]
|	27231	|	inf	|	[No path exists]
|	27232	|	inf	|	[No path exists]
|	27233	|	inf	|	[No path exists]
|	27234	|	inf	|	[No path exists]
|	27235	|	inf	|	[No path exists]
|	27236	|	inf	|	[No path exists]
|	27237	|	inf	|	[No path exists]
|	27238	|	inf	|	[No path exists]
|	27239	|	inf	|	[No path exists]
|	27240	|	inf	|	[No path exists]
|	27241	|	inf	|	[No path exists]
|	27242	|	inf	|	[No path exists]
|	27243	|	inf	|	[No path exists]
|	27244	|	inf	|	[No path exists]
|	27245	|	inf	|	[No path exists]
|	27246	|	inf	|	[No path exists]
|	27247	|	inf	|	[No path exists]
|	27248	|	inf	|	[No path exists]
|	27249	|	inf	|	[No path exists]
|	27250	|	inf	|	[No path exists]
|	27251	|	inf	|	[No path exists]
|	27252	|	inf	|	[No path exists]
|	27253	|	inf	|	[No path exists]
|	27254	|	inf	|	[No path exists]
|	27255	|	inf	|	[No path exists]
|	27256	|	inf	|	[No path exists]
|	27257	|	inf	|	[No path exists]
|	27258	|	inf	|	[No path exists]
|	27259	|	inf	|	[No path exists]
|	27260	|	inf	|	[No path exists]
|	27261	|	inf	|	[No path exists]
|	27262	|	inf	|	[No path exists]
|	27263	|	inf	|	[No path exists]
|	27264	|	inf	|	[No path exists]
|	27265	|	inf	|	[No path exists]
|	27266	|	inf	|	[No path exists]
|	27267	|	inf	|	[No path exists]
|	27268	|	inf	|	[No path exists]
|	27269	|	inf	|	[No path exists]
|	27270	|	inf	|	[No path exists]
|	27271	|	inf	|	[No path exists]
|	27272	|	inf	|	[No path exists]
|	27273	|	inf	|	[No path exists]
|	27274	|	inf	|	[No path exists]
|	27275	|	inf	|	[No path exists]
|	27276	|	inf	|	[No path exists]
|	27277	|	inf	|	[No path exists]
|	27278	|	inf	|	[No path exists]
|	27279	|	inf	|	[No path exists]
|	27280	|	inf	|	[No path exists]
|	27281	|	inf	|	[No path exists]
|	27282	|	inf	|	[No path exists]
|	27283	|	inf	|	[No path exists]
|	27284	|	inf	|	[No path exists]
|	27285	|	inf	|	[No path exists]
|	27286	|	inf	|	[No path exists]
|	27287	|	inf	|	[No path exists]
|	27288	|	inf	|	[No path exists]
|	27289	|	inf	|	[No path exists]
|	27290	|	inf	|	[No path exists]
|	27291	|	inf	|	[No path exists]
|	27292	|	inf	|	[No path exists]
|	27293	|	inf	|	[No path exists]
|	27294	|	inf	|	[No path exists]
|	27295	|	inf	|	[No path exists]
|	27296	|	inf	|	[No path exists]
|	27297	|	inf	|	[No path exists]
|	27298	|	inf	|	[No path exists]
|	27299	|	inf	|	[No path exists]
|	27300	|	inf	|	[No path exists]
|	27301	|	inf	|	[No path exists]
|	27302	|	inf	|	[No path exists]
|	27303	|	inf	|	[No path exists]
|	27304	|	inf	|	[No path exists]
|	27305	|	inf	|	[No path exists]
|	27306	|	inf	|	[No path exists]
|	27307	|	inf	|	[No path exists]
|	27308	|	inf	|	[No path exists]
|	27309	|	inf	|	[No path exists]
|	27310	|	inf	|	[No path exists]
|	27311	|	inf	|	[No path exists]
|	27312	|	inf	|	[No path exists]
|	27313	|	inf	|	[No path exists]
|	27314	|	inf	|	[No path exists]
|	27315	|	inf	|	[No path exists]
|	27316	|	inf	|	[No path exists]
|	27317	|	inf	|	[No path exists]
|	27318	|	inf	|	[No path exists]
|	27319	|	inf	|	[No path exists]
|	27320	|	inf	|	[No path exists]
|	27321	|	inf	|	[No path exists]
|	27322	|	inf	|	[No path exists]
|	27323	|	inf	|	[No path exists]
|	27324	|	inf	|	[No path exists]
|	27325	|	inf	|	[No path exists]
|	27326	|	inf	|	[No path exists]
|	27327	|	inf	|	[No path exists]
|	27328	|	inf	|	[No path exists]
|	27329	|	inf	|	[No path exists]
|	27330	|	inf	|	[No path exists]
|	27331	|	inf	|	[No path exists]
|	27332	|	inf	|	[No path exists]
|	27333	|	inf	|	[No path exists]
|	27334	|	inf	|	[No path exists]
|	27335	|	inf	|	[No path exists]
|	27336	|	inf	|	[No path exists]
|	27337	|	inf	|	[No path exists]
|	27338	|	inf	|	[No path exists]
|	27339	|	inf	|	[No path exists]
|	27340	|	inf	|	[No path exists]
|	27341	|	inf	|	[No path exists]
|	27342	|	inf	|	[No path exists]
|	27343	|	inf	|	[No path exists]
|	27344	|	inf	|	[No path exists]
|	27345	|	inf	|	[No path exists]
|	27346	|	inf	|	[No path exists]
|	27347	|	inf	|	[No path exists]
|	27348	|	inf	|	[No path exists]
|	27349	|	inf	|	[No path exists]
|	27350	|	inf	|	[No path exists]
|	27351	|	inf	|	[No path exists]
|	27352	|	inf	|	[No path exists]
|	27353	|	inf	|	[No path exists]
|	27354	|	inf	|	[No path exists]
|	27355	|	inf	|	[No path exists]
|	27356	|	inf	|	[No path exists]
|	27357	|	inf	|	[No path exists]
|	27358	|	inf	|	[No path exists]
|	27359	|	inf	|	[No path exists]
|	27360	|	inf	|	[No path exists]
|	27361	|	inf	|	[No path exists]
|	27362	|	inf	|	[No path exists]
|	27363	|	inf	|	[No path exists]
|	27364	|	inf	|	[No path exists]
|	27365	|	inf	|	[No path exists]
|	27366	|	inf	|	[No path exists]
|	27367	|	inf	|	[No path exists]
|	27368	|	inf	|	[No path exists]
|	27369	|	inf	|	[No path exists]
|	27370	|	inf	|	[No path exists]
|	27371	|	inf	|	[No path exists]
|	27372	|	inf	|	[No path exists]
|	27373	|	inf	|	[No path exists]
|	27374	|	inf	|	[No path exists]
|	27375	|	inf	|	[No path exists]
|	27376	|	inf	|	[No path exists]
|	27377	|	inf	|	[No path exists]
|	27378	|	inf	|	[No path exists]
|	27379	|	inf	|	[No path exists]
|	27380	|	inf	|	[No path exists]
|	27381	|	inf	|	[No path exists]
|	27382	|	inf	|	[No path exists]
|	27383	|	inf	|	[No path exists]
|	27384	|	inf	|	[No path exists]
|	27385	|	inf	|	[No path exists]
|	27386	|	inf	|	[No path exists]
|	27387	|	inf	|	[No path exists]
|	27388	|	inf	|	[No path exists]
|	27389	|	inf	|	[No path exists]
|	27390	|	inf	|	[No path exists]
|	27391	|	inf	|	[No path exists]
|	27392	|	inf	|	[No path exists]
|	27393	|	inf	|	[No path exists]
|	27394	|	inf	|	[No path exists]
|	27395	|	inf	|	[No path exists]
|	27396	|	inf	|	[No path exists]
|	27397	|	inf	|	[No path exists]
|	27398	|	inf	|	[No path exists]
|	27399	|	inf	|	[No path exists]
|	27400	|	inf	|	[No path exists]
|	27401	|	inf	|	[No path exists]
|	27402	|	inf	|	[No path exists]
|	27403	|	inf	|	[No path exists]
|	27404	|	inf	|	[No path exists]
|	27405	|	inf	|	[No path exists]
|	27406	|	inf	|	[No path exists]
|	27407	|	inf	|	[No path exists]
|	27408	|	inf	|	[No path exists]
|	27409	|	inf	|	[No path exists]
|	27410	|	inf	|	[No path exists]
|	27411	|	inf	|	[No path exists]
|	27412	|	inf	|	[No path exists]
|	27413	|	inf	|	[No path exists]
|	27414	|	inf	|	[No path exists]
|	27415	|	inf	|	[No path exists]
|	27416	|	inf	|	[No path exists]
|	27417	|	inf	|	[No path exists]
|	27418	|	inf	|	[No path exists]
|	27419	|	inf	|	[No path exists]
|	27420	|	inf	|	[No path exists]
|	27421	|	inf	|	[No path exists]
|	27422	|	inf	|	[No path exists]
|	27423	|	inf	|	[No path exists]
|	27424	|	inf	|	[No path exists]
|	27425	|	inf	|	[No path exists]
|	27426	|	inf	|	[No path exists]
|	27427	|	inf	|	[No path exists]
|	27428	|	inf	|	[No path exists]
|	27429	|	inf	|	[No path exists]
|	27430	|	inf	|	[No path exists]
|	27431	|	inf	|	[No path exists]
|	27432	|	inf	|	[No path exists]
|	27433	|	inf	|	[No path exists]
|	27434	|	inf	|	[No path exists]
|	27435	|	inf	|	[No path exists]
|	27436	|	inf	|	[No path exists]
|	27437	|	inf	|	[No path exists]
|	27438	|	inf	|	[No path exists]
|	27439	|	inf	|	[No path exists]
|	27440	|	inf	|	[No path exists]
|	27441	|	inf	|	[No path exists]
|	27442	|	inf	|	[No path exists]
|	27443	|	inf	|	[No path exists]
|	27444	|	inf	|	[No path exists]
|	27445	|	inf	|	[No path exists]
|	27446	|	inf	|	[No path exists]
|	27447	|	inf	|	[No path exists]
|	27448	|	inf	|	[No path exists]
|	27449	|	inf	|	[No path exists]
|	27450	|	inf	|	[No path exists]
|	27451	|	inf	|	[No path exists]
|	27452	|	inf	|	[No path exists]
|	27453	|	inf	|	[No path exists]
|	27454	|	inf	|	[No path exists]
|	27455	|	inf	|	[No path exists]
|	27456	|	inf	|	[No path exists]
|	27457	|	inf	|	[No path exists]
|	27458	|	inf	|	[No path exists]
|	27459	|	inf	|	[No path exists]
|	27460	|	inf	|	[No path exists]
|	27461	|	inf	|	[No path exists]
|	27462	|	inf	|	[No path exists]
|	27463	|	inf	|	[No path exists]
|	27464	|	inf	|	[No path exists]
|	27465	|	inf	|	[No path exists]
|	27466	|	inf	|	[No path exists]
|	27467	|	inf	|	[No path exists]
|	27468	|	inf	|	[No path exists]
|	27469	|	inf	|	[No path exists]
|	27470	|	inf	|	[No path exists]
|	27471	|	inf	|	[No path exists]
|	27472	|	inf	|	[No path exists]
|	27473	|	inf	|	[No path exists]
|	27474	|	inf	|	[No path exists]
|	27475	|	inf	|	[No path exists]
|	27476	|	inf	|	[No path exists]
|	27477	|	inf	|	[No path exists]
|	27478	|	inf	|	[No path exists]
|	27479	|	inf	|	[No path exists]
|	27480	|	inf	|	[No path exists]
|	27481	|	inf	|	[No path exists]
|	27482	|	inf	|	[No path exists]
|	27483	|	inf	|	[No path exists]
|	27484	|	inf	|	[No path exists]
|	27485	|	inf	|	[No path exists]
|	27486	|	inf	|	[No path exists]
|	27487	|	inf	|	[No path exists]
|	27488	|	inf	|	[No path exists]
|	27489	|	inf	|	[No path exists]
|	27490	|	inf	|	[No path exists]
|	27491	|	inf	|	[No path exists]
|	27492	|	inf	|	[No path exists]
|	27493	|	inf	|	[No path exists]
|	27494	|	inf	|	[No path exists]
|	27495	|	inf	|	[No path exists]
|	27496	|	inf	|	[No path exists]
|	27497	|	inf	|	[No path exists]
|	27498	|	inf	|	[No path exists]
|	27499	|	inf	|	[No path exists]
|	27500	|	inf	|	[No path exists]
|	27501	|	inf	|	[No path exists]
|	27502	|	inf	|	[No path exists]
|	27503	|	inf	|	[No path exists]
|	27504	|	inf	|	[No path exists]
|	27505	|	inf	|	[No path exists]
|	27506	|	inf	|	[No path exists]
|	27507	|	inf	|	[No path exists]
|	27508	|	inf	|	[No path exists]
|	27509	|	inf	|	[No path exists]
|	27510	|	inf	|	[No path exists]
|	27511	|	inf	|	[No path exists]
|	27512	|	inf	|	[No path exists]
|	27513	|	inf	|	[No path exists]
|	27514	|	inf	|	[No path exists]
|	27515	|	inf	|	[No path exists]
|	27516	|	inf	|	[No path exists]
|	27517	|	inf	|	[No path exists]
|	27518	|	inf	|	[No path exists]
|	27519	|	inf	|	[No path exists]
|	27520	|	inf	|	[No path exists]
|	27521	|	inf	|	[No path exists]
|	27522	|	inf	|	[No path exists]
|	27523	|	inf	|	[No path exists]
|	27524	|	inf	|	[No path exists]
|	27525	|	inf	|	[No path exists]
|	27526	|	inf	|	[No path exists]
|	27527	|	inf	|	[No path exists]
|	27528	|	inf	|	[No path exists]
|	27529	|	inf	|	[No path exists]
|	27530	|	inf	|	[No path exists]
|	27531	|	inf	|	[No path exists]
|	27532	|	inf	|	[No path exists]
|	27533	|	inf	|	[No path exists]
|	27534	|	inf	|	[No path exists]
|	27535	|	inf	|	[No path exists]
|	27536	|	inf	|	[No path exists]
|	27537	|	inf	|	[No path exists]
|	27538	|	inf	|	[No path exists]
|	27539	|	inf	|	[No path exists]
|	27540	|	inf	|	[No path exists]
|	27541	|	inf	|	[No path exists]
|	27542	|	inf	|	[No path exists]
|	27543	|	inf	|	[No path exists]
|	27544	|	inf	|	[No path exists]
|	27545	|	inf	|	[No path exists]
|	27546	|	inf	|	[No path exists]
|	27547	|	inf	|	[No path exists]
|	27548	|	inf	|	[No path exists]
|	27549	|	inf	|	[No path exists]
|	27550	|	inf	|	[No path exists]
|	27551	|	inf	|	[No path exists]
|	27552	|	inf	|	[No path exists]
|	27553	|	inf	|	[No path exists]
|	27554	|	inf	|	[No path exists]
|	27555	|	inf	|	[No path exists]
|	27556	|	inf	|	[No path exists]
|	27557	|	inf	|	[No path exists]
|	27558	|	inf	|	[No path exists]
|	27559	|	inf	|	[No path exists]
|	27560	|	inf	|	[No path exists]
|	27561	|	inf	|	[No path exists]
|	27562	|	inf	|	[No path exists]
|	27563	|	inf	|	[No path exists]
|	27564	|	inf	|	[No path exists]
|	27565	|	inf	|	[No path exists]
|	27566	|	inf	|	[No path exists]
|	27567	|	inf	|	[No path exists]
|	27568	|	inf	|	[No path exists]
|	27569	|	inf	|	[No path exists]
|	27570	|	inf	|	[No path exists]
|	27571	|	inf	|	[No path exists]
|	27572	|	inf	|	[No path exists]
|	27573	|	inf	|	[No path exists]
|	27574	|	inf	|	[No path exists]
|	27575	|	inf	|	[No path exists]
|	27576	|	inf	|	[No path exists]
|	27577	|	inf	|	[No path exists]
|	27578	|	inf	|	[No path exists]
|	27579	|	inf	|	[No path exists]
|	27580	|	inf	|	[No path exists]
|	27581	|	inf	|	[No path exists]
|	27582	|	inf	|	[No path exists]
|	27583	|	inf	|	[No path exists]
|	27584	|	inf	|	[No path exists]
|	27585	|	inf	|	[No path exists]
|	27586	|	inf	|	[No path exists]
|	27587	|	inf	|	[No path exists]
|	27588	|	inf	|	[No path exists]
|	27589	|	inf	|	[No path exists]
|	27590	|	inf	|	[No path exists]
|	27591	|	inf	|	[No path exists]
|	27592	|	inf	|	[No path exists]
|	27593	|	inf	|	[No path exists]
|	27594	|	inf	|	[No path exists]
|	27595	|	inf	|	[No path exists]
|	27596	|	inf	|	[No path exists]
|	27597	|	inf	|	[No path exists]
|	27598	|	inf	|	[No path exists]
|	27599	|	inf	|	[No path exists]
|	27600	|	inf	|	[No path exists]
|	27601	|	inf	|	[No path exists]
|	27602	|	inf	|	[No path exists]
|	27603	|	inf	|	[No path exists]
|	27604	|	inf	|	[No path exists]
|	27605	|	inf	|	[No path exists]
|	27606	|	inf	|	[No path exists]
|	27607	|	inf	|	[No path exists]
|	27608	|	inf	|	[No path exists]
|	27609	|	inf	|	[No path exists]
|	27610	|	inf	|	[No path exists]
|	27611	|	inf	|	[No path exists]
|	27612	|	inf	|	[No path exists]
|	27613	|	inf	|	[No path exists]
|	27614	|	inf	|	[No path exists]
|	27615	|	inf	|	[No path exists]
|	27616	|	inf	|	[No path exists]
|	27617	|	inf	|	[No path exists]
|	27618	|	inf	|	[No path exists]
|	27619	|	inf	|	[No path exists]
|	27620	|	inf	|	[No path exists]
|	27621	|	inf	|	[No path exists]
|	27622	|	inf	|	[No path exists]
|	27623	|	inf	|	[No path exists]
|	27624	|	inf	|	[No path exists]
|	27625	|	inf	|	[No path exists]
|	27626	|	inf	|	[No path exists]
|	27627	|	inf	|	[No path exists]
|	27628	|	inf	|	[No path exists]
|	27629	|	inf	|	[No path exists]
|	27630	|	inf	|	[No path exists]
|	27631	|	inf	|	[No path exists]
|	27632	|	inf	|	[No path exists]
|	27633	|	inf	|	[No path exists]
|	27634	|	inf	|	[No path exists]
|	27635	|	inf	|	[No path exists]
|	27636	|	inf	|	[No path exists]
|	27637	|	inf	|	[No path exists]
|	27638	|	inf	|	[No path exists]
|	27639	|	inf	|	[No path exists]
|	27640	|	inf	|	[No path exists]
|	27641	|	inf	|	[No path exists]
|	27642	|	inf	|	[No path exists]
|	27643	|	inf	|	[No path exists]
|	27644	|	inf	|	[No path exists]
|	27645	|	inf	|	[No path exists]
|	27646	|	inf	|	[No path exists]
|	27647	|	inf	|	[No path exists]
|	27648	|	inf	|	[No path exists]
|	27649	|	inf	|	[No path exists]
|	27650	|	inf	|	[No path exists]
|	27651	|	inf	|	[No path exists]
|	27652	|	inf	|	[No path exists]
|	27653	|	inf	|	[No path exists]
|	27654	|	inf	|	[No path exists]
|	27655	|	inf	|	[No path exists]
|	27656	|	inf	|	[No path exists]
|	27657	|	inf	|	[No path exists]
|	27658	|	inf	|	[No path exists]
|	27659	|	inf	|	[No path exists]
|	27660	|	inf	|	[No path exists]
|	27661	|	inf	|	[No path exists]
|	27662	|	inf	|	[No path exists]
|	27663	|	inf	|	[No path exists]
|	27664	|	inf	|	[No path exists]
|	27665	|	inf	|	[No path exists]
|	27666	|	inf	|	[No path exists]
|	27667	|	inf	|	[No path exists]
|	27668	|	inf	|	[No path exists]
|	27669	|	inf	|	[No path exists]
|	27670	|	inf	|	[No path exists]
|	27671	|	inf	|	[No path exists]
|	27672	|	inf	|	[No path exists]
|	27673	|	inf	|	[No path exists]
|	27674	|	inf	|	[No path exists]
|	27675	|	inf	|	[No path exists]
|	27676	|	inf	|	[No path exists]
|	27677	|	inf	|	[No path exists]
|	27678	|	inf	|	[No path exists]
|	27679	|	inf	|	[No path exists]
|	27680	|	inf	|	[No path exists]
|	27681	|	inf	|	[No path exists]
|	27682	|	inf	|	[No path exists]
|	27683	|	inf	|	[No path exists]
|	27684	|	inf	|	[No path exists]
|	27685	|	inf	|	[No path exists]
|	27686	|	inf	|	[No path exists]
|	27687	|	inf	|	[No path exists]
|	27688	|	inf	|	[No path exists]
|	27689	|	inf	|	[No path exists]
|	27690	|	inf	|	[No path exists]
|	27691	|	inf	|	[No path exists]
|	27692	|	inf	|	[No path exists]
|	27693	|	inf	|	[No path exists]
|	27694	|	inf	|	[No path exists]
|	27695	|	inf	|	[No path exists]
|	27696	|	inf	|	[No path exists]
|	27697	|	inf	|	[No path exists]
|	27698	|	inf	|	[No path exists]
|	27699	|	inf	|	[No path exists]
|	27700	|	inf	|	[No path exists]
|	27701	|	inf	|	[No path exists]
|	27702	|	inf	|	[No path exists]
|	27703	|	inf	|	[No path exists]
|	27704	|	inf	|	[No path exists]
|	27705	|	inf	|	[No path exists]
|	27706	|	inf	|	[No path exists]
|	27707	|	inf	|	[No path exists]
|	27708	|	inf	|	[No path exists]
|	27709	|	inf	|	[No path exists]
|	27710	|	inf	|	[No path exists]
|	27711	|	inf	|	[No path exists]
|	27712	|	inf	|	[No path exists]
|	27713	|	inf	|	[No path exists]
|	27714	|	inf	|	[No path exists]
|	27715	|	inf	|	[No path exists]
|	27716	|	inf	|	[No path exists]
|	27717	|	inf	|	[No path exists]
|	27718	|	inf	|	[No path exists]
|	27719	|	inf	|	[No path exists]
|	27720	|	inf	|	[No path exists]
|	27721	|	inf	|	[No path exists]
|	27722	|	inf	|	[No path exists]
|	27723	|	inf	|	[No path exists]
|	27724	|	inf	|	[No path exists]
|	27725	|	inf	|	[No path exists]
|	27726	|	inf	|	[No path exists]
|	27727	|	inf	|	[No path exists]
|	27728	|	inf	|	[No path exists]
|	27729	|	inf	|	[No path exists]
|	27730	|	inf	|	[No path exists]
|	27731	|	inf	|	[No path exists]
|	27732	|	inf	|	[No path exists]
|	27733	|	inf	|	[No path exists]
|	27734	|	inf	|	[No path exists]
|	27735	|	inf	|	[No path exists]
|	27736	|	inf	|	[No path exists]
|	27737	|	inf	|	[No path exists]
|	27738	|	inf	|	[No path exists]
|	27739	|	inf	|	[No path exists]
|	27740	|	inf	|	[No path exists]
|	27741	|	inf	|	[No path exists]
|	27742	|	inf	|	[No path exists]
|	27743	|	inf	|	[No path exists]
|	27744	|	inf	|	[No path exists]
|	27745	|	inf	|	[No path exists]
|	27746	|	inf	|	[No path exists]
|	27747	|	inf	|	[No path exists]
|	27748	|	inf	|	[No path exists]
|	27749	|	inf	|	[No path exists]
|	27750	|	inf	|	[No path exists]
|	27751	|	inf	|	[No path exists]
|	27752	|	inf	|	[No path exists]
|	27753	|	inf	|	[No path exists]
|	27754	|	inf	|	[No path exists]
|	27755	|	inf	|	[No path exists]
|	27756	|	inf	|	[No path exists]
|	27757	|	inf	|	[No path exists]
|	27758	|	inf	|	[No path exists]
|	27759	|	inf	|	[No path exists]
|	27760	|	inf	|	[No path exists]
|	27761	|	inf	|	[No path exists]
|	27762	|	inf	|	[No path exists]
|	27763	|	inf	|	[No path exists]
|	27764	|	inf	|	[No path exists]
|	27765	|	inf	|	[No path exists]
|	27766	|	inf	|	[No path exists]
|	27767	|	inf	|	[No path exists]
|	27768	|	inf	|	[No path exists]
|	27769	|	inf	|	[No path exists]
|	27770	|	inf	|	[No path exists]
|	27771	|	inf	|	[No path exists]
|	27772	|	inf	|	[No path exists]
|	27773	|	inf	|	[No path exists]
|	27774	|	inf	|	[No path exists]
|	27775	|	inf	|	[No path exists]
|	27776	|	inf	|	[No path exists]
|	27777	|	inf	|	[No path exists]
|	27778	|	inf	|	[No path exists]
|	27779	|	inf	|	[No path exists]
|	27780	|	inf	|	[No path exists]
|	27781	|	inf	|	[No path exists]
|	27782	|	inf	|	[No path exists]
|	27783	|	inf	|	[No path exists]
|	27784	|	inf	|	[No path exists]
|	27785	|	inf	|	[No path exists]
|	27786	|	inf	|	[No path exists]
|	27787	|	inf	|	[No path exists]
|	27788	|	inf	|	[No path exists]
|	27789	|	inf	|	[No path exists]
|	27790	|	inf	|	[No path exists]
|	27791	|	inf	|	[No path exists]
|	27792	|	inf	|	[No path exists]
|	27793	|	inf	|	[No path exists]
|	27794	|	inf	|	[No path exists]
|	27795	|	inf	|	[No path exists]
|	27796	|	inf	|	[No path exists]
|	27797	|	inf	|	[No path exists]
|	27798	|	inf	|	[No path exists]
|	27799	|	inf	|	[No path exists]
|	27800	|	inf	|	[No path exists]
|	27801	|	inf	|	[No path exists]
|	27802	|	inf	|	[No path exists]
|	27803	|	inf	|	[No path exists]
|	27804	|	inf	|	[No path exists]
|	27805	|	inf	|	[No path exists]
|	27806	|	inf	|	[No path exists]
|	27807	|	inf	|	[No path exists]
|	27808	|	inf	|	[No path exists]
|	27809	|	inf	|	[No path exists]
|	27810	|	inf	|	[No path exists]
|	27811	|	inf	|	[No path exists]
|	27812	|	inf	|	[No path exists]
|	27813	|	inf	|	[No path exists]
|	27814	|	inf	|	[No path exists]
|	27815	|	inf	|	[No path exists]
|	27816	|	inf	|	[No path exists]
|	27817	|	inf	|	[No path exists]
|	27818	|	inf	|	[No path exists]
|	27819	|	inf	|	[No path exists]
|	27820	|	inf	|	[No path exists]
|	27821	|	inf	|	[No path exists]
|	27822	|	inf	|	[No path exists]
|	27823	|	inf	|	[No path exists]
|	27824	|	inf	|	[No path exists]
|	27825	|	inf	|	[No path exists]
|	27826	|	inf	|	[No path exists]
|	27827	|	inf	|	[No path exists]
|	27828	|	inf	|	[No path exists]
|	27829	|	inf	|	[No path exists]
|	27830	|	inf	|	[No path exists]
|	27831	|	inf	|	[No path exists]
|	27832	|	inf	|	[No path exists]
|	27833	|	inf	|	[No path exists]
|	27834	|	inf	|	[No path exists]
|	27835	|	inf	|	[No path exists]
|	27836	|	inf	|	[No path exists]
|	27837	|	inf	|	[No path exists]
|	27838	|	inf	|	[No path exists]
|	27839	|	inf	|	[No path exists]
|	27840	|	inf	|	[No path exists]
