|	To	|	Weight	|	Path
|	1025	|	-303	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 985, 1017, 1025]
|	1026	|	-304	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026]
|	1027	|	-296	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 973, 1002, 1027]
|	1028	|	-302	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 973, 1007, 1028]
|	1029	|	-301	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1029]
|	1030	|	-301	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1030]
|	1031	|	-300	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 926, 950, 962, 1005, 1031]
|	1032	|	-304	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 913, 955, 957, 996, 1032]
|	1033	|	-303	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 973, 1002, 1033]
|	1034	|	-306	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1030, 1034]
|	1035	|	-313	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035]
|	1036	|	-308	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 973, 1021, 1024, 1036]
|	1037	|	-313	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037]
|	1038	|	-303	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 973, 1021, 1024, 1038]
|	1039	|	-306	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 973, 1021, 1024, 1039]
|	1040	|	-313	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040]
|	1041	|	-303	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1041]
|	1042	|	-310	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 973, 1021, 1024, 1042]
|	1043	|	-308	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 926, 950, 962, 1005, 1031, 1043]
|	1044	|	-314	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 913, 955, 957, 996, 1032, 1044]
|	1045	|	-310	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1045]
|	1046	|	-318	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 973, 1021, 1024, 1042, 1046]
|	1047	|	-321	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047]
|	1048	|	-313	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1048]
|	1049	|	-318	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 973, 1021, 1024, 1042, 1049]
|	1050	|	-321	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1050]
|	1051	|	-316	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1051]
|	1052	|	-321	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052]
|	1053	|	-313	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1053]
|	1054	|	-315	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1054]
|	1055	|	-320	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055]
|	1056	|	-321	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056]
|	1057	|	-317	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1045, 1057]
|	1058	|	-318	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 913, 955, 957, 996, 1032, 1044, 1058]
|	1059	|	-318	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 913, 955, 957, 996, 1032, 1044, 1059]
|	1060	|	-318	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1060]
|	1061	|	-309	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1061]
|	1062	|	-311	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1062]
|	1063	|	-316	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 926, 950, 962, 1005, 1031, 1043, 1063]
|	1064	|	-327	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047, 1064]
|	1065	|	-325	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 973, 1021, 1024, 1042, 1046, 1065]
|	1066	|	-320	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1050, 1066]
|	1067	|	-328	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1050, 1067]
|	1068	|	-320	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1053, 1068]
|	1069	|	-324	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 926, 950, 962, 1005, 1031, 1043, 1063, 1069]
|	1070	|	-330	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070]
|	1071	|	-322	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 913, 955, 957, 996, 1032, 1044, 1071]
|	1072	|	-324	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1045, 1057, 1072]
|	1073	|	-325	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1050, 1073]
|	1074	|	-330	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055, 1074]
|	1075	|	-323	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055, 1075]
|	1076	|	-327	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 913, 955, 957, 996, 1032, 1044, 1058, 1076]
|	1077	|	-326	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1077]
|	1078	|	-322	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047, 1078]
|	1079	|	-326	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 913, 955, 957, 996, 1032, 1044, 1059, 1079]
|	1080	|	-328	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055, 1080]
|	1081	|	-324	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1054, 1081]
|	1082	|	-323	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1051, 1082]
|	1083	|	-329	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1050, 1083]
|	1084	|	-316	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1048, 1084]
|	1085	|	-323	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1054, 1085]
|	1086	|	-323	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1086]
|	1087	|	-321	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1053, 1087]
|	1088	|	-327	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1060, 1088]
|	1089	|	-329	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1050, 1089]
|	1090	|	-325	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047, 1090]
|	1091	|	-315	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1091]
|	1092	|	-322	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 897, 954, 973, 1021, 1024, 1042, 1046, 1092]
|	1093	|	-329	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047, 1093]
|	1094	|	-330	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094]
|	1095	|	-332	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1050, 1083, 1095]
|	1096	|	-328	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1050, 1089, 1096]
|	1097	|	-339	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097]
|	1098	|	-339	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047, 1093, 1098]
|	1099	|	-333	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055, 1075, 1099]
|	1100	|	-339	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055, 1074, 1100]
|	1101	|	-336	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1060, 1088, 1101]
|	1102	|	-335	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047, 1090, 1102]
|	1103	|	-337	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 913, 955, 957, 996, 1032, 1044, 1058, 1076, 1103]
|	1104	|	-323	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1054, 1104]
|	1105	|	-328	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 764, 813, 842, 878, 913, 955, 957, 996, 1032, 1044, 1071, 1105]
|	1106	|	-340	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106]
|	1107	|	-335	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1050, 1083, 1107]
|	1108	|	-336	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1060, 1088, 1108]
|	1109	|	-328	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1051, 1082, 1109]
|	1110	|	-332	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047, 1090, 1110]
|	1111	|	-336	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055, 1080, 1111]
|	1112	|	-329	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1112]
|	1113	|	-336	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113]
|	1114	|	-342	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1060, 1088, 1108, 1114]
|	1115	|	-341	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047, 1090, 1102, 1115]
|	1116	|	-347	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1116]
|	1117	|	-341	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055, 1074, 1100, 1117]
|	1118	|	-345	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1118]
|	1119	|	-339	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1119]
|	1120	|	-340	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047, 1093, 1098, 1120]
|	1121	|	-343	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1121]
|	1122	|	-344	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1060, 1088, 1108, 1122]
|	1123	|	-334	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1050, 1083, 1123]
|	1124	|	-344	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047, 1090, 1102, 1124]
|	1125	|	-346	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055, 1074, 1100, 1125]
|	1126	|	-342	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1126]
|	1127	|	-347	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1106, 1127]
|	1128	|	-341	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1040, 1047, 1093, 1098, 1128]
|	1129	|	-343	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1055, 1074, 1100, 1129]
|	1130	|	-345	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 888, 936, 968, 993, 1023, 1037, 1056, 1094, 1113, 1130]
|	1131	|	-347	|	[0, 71, 104, 117, 149, 199, 220, 243, 257, 277, 285, 317, 365, 403, 437, 469, 478, 534, 558, 588, 631, 658, 670, 676, 717, 754, 797, 807, 844, 849, 886, 951, 974, 1015, 1026, 1035, 1052, 1070, 1097, 1131]
